time,open,close,high,low,volume
5/4/2021 8:00,53.63499832,37.89500046,64.94999695,31.31500053,1494945.875
5/10/2021 8:00,37.89500046,24.35499954,37.95500183,22.02499962,723941.25
5/17/2021 8:00,24.35499954,9.680000305,25.65500069,7.534999847,226116.0469
5/24/2021 8:00,9.680000305,14.51000023,27.73999977,8.484999657,329264.0938
5/31/2021 8:00,14.51000023,13.26500034,15.77000046,12.70499992,55040.92969
6/7/2021 8:00,13.26500034,13.92000008,18.37000084,10.85999966,353776.2813
6/14/2021 8:00,13.92000008,13.98499966,18.01000023,12.64000034,223856.2344
6/21/2021 8:00,13.98499966,11.61999989,15.11999989,9.305000305,26580.66406
6/28/2021 8:00,11.61999989,12.93999958,13.57499981,11.19499969,8618.370117
7/5/2021 8:00,12.93999958,12.85499954,13.73499966,11.61499977,19013.2207
7/12/2021 8:00,12.85499954,11.36499977,13.06499958,11.10499954,13874.12012
7/19/2021 8:00,11.36499977,12.47999954,14.44999981,9.824999809,30815.56445
7/26/2021 8:00,12.47999954,12.48999977,14.18500042,11.875,10337.9209
8/2/2021 8:00,12.48999977,13.69499969,16.96500015,12.10999966,112498.7109
8/9/2021 8:00,13.69499969,20.36000061,23.90999985,13.63000011,253628.25
8/16/2021 8:00,20.36000061,19.55500031,23.84000015,16.47999954,69272.45313
8/23/2021 8:00,19.55500031,18.28000069,21.5,17.09000015,103816.9844
8/30/2021 8:00,18.28000069,22.06999969,34.38499832,17.80999947,895437.0625
9/6/2021 8:00,22.06999969,18.34000015,24.12000084,14.10000038,488759.5
9/13/2021 8:00,18.34000015,18.93499947,21.79999924,16.72999954,102738.1797
9/20/2021 8:00,18.93499947,16.30500031,18.93499947,14.52499962,74187.94531
9/27/2021 8:00,16.30500031,17.28499985,18.93000031,15.01000023,73292.07813
10/4/2021 8:00,17.28499985,17.56999969,21.14500046,16.11000061,265032.5313
10/11/2021 8:00,17.56999969,19.17000008,19.94000053,17.11499977,315355.875
10/18/2021 8:00,19.17000008,18.27499962,23.32500076,17.89500046,152546.8594
10/25/2021 8:00,18.27499962,18.47500038,21.87999916,17.10000038,60397.35156
11/1/2021 8:00,18.47500038,19.22999954,19.44499969,17.98999977,42949.38281
11/8/2021 8:00,19.22999954,18.80999947,24,17.68000031,171258.0469
11/15/2021 8:00,18.80999947,17.40500069,19.08499908,15.25500011,62419.51172
11/22/2021 8:00,17.40500069,16.12000084,17.95000076,14.91499996,80343.88281
11/29/2021 8:00,16.12000084,13.27499962,17.95499992,12.30500031,226245.9375
12/6/2021 8:00,13.27499962,12.84000015,16.27000046,12.39000034,219712.0625
12/13/2021 8:00,12.84000015,15.10499954,20,10.88000011,651511.8125
12/20/2021 8:00,15.10499954,13.16499996,16.09000015,12.625,141725.4844
12/27/2021 8:00,13.16499996,12.35499954,13.84500027,11.85000038,38827.03516
1/3/2022 8:00,12.35499954,11.27000046,15.01000023,10.69999981,88099.66406
1/10/2022 8:00,11.27000046,11.44499969,13.53499985,9.640000343,33894.63672
1/17/2022 8:00,11.44499969,9.404999733,14.30500031,8.039999962,615845.3125
1/24/2022 8:00,9.404999733,9.234999657,10.47000027,8.369999886,154892.2656
1/31/2022 8:00,9.234999657,10.39500046,10.40499973,8.920000076,116017.6953
2/7/2022 8:00,10.39500046,9.970000267,11.17000008,9.899999619,125978.5234
2/14/2022 8:00,9.970000267,8.899999619,10.65999985,8.710000038,151560.5
2/21/2022 8:00,8.899999619,7.909999847,9.404999733,7.289999962,332772.1875
2/28/2022 8:00,7.909999847,8.055000305,10.38500023,7.804999828,547891.6875
3/7/2022 8:00,8.055000305,7.815000057,8.454999924,7.480000019,143828.3594
3/14/2022 8:00,7.815000057,8.43500042,9.510000229,7.670000076,140154.4844
3/21/2022 8:00,8.43500042,9.574999809,9.789999962,8.234999657,959896.625
3/28/2022 8:00,9.574999809,10.60499954,12.05000019,9.079999924,324093.8125
4/4/2022 8:00,10.60499954,9.295000076,11.97999954,8.989999771,507880.8438
4/11/2022 8:00,9.295000076,8.475000381,9.465000153,8.125,424806.25
4/18/2022 8:00,8.475000381,8.25,11.71000004,8.180000305,267299.1875
4/25/2022 8:00,8.25,8.354999542,9.430000305,7.614999771,222383
5/2/2022 8:00,8.354999542,6.599999905,9.510000229,6.514999866,376203.9375
5/9/2022 8:00,6.599999905,4.724999905,6.699999809,2.194999933,554946.125
5/16/2022 8:00,4.724999905,4.664999962,5.894999981,4.010000229,935646.5625
5/23/2022 8:00,4.664999962,4.375,5.130000114,4.045000076,123456.7344
5/30/2022 8:00,4.375,4.414999962,4.949999809,4.235000134,12844.81836
6/6/2022 8:00,4.414999962,3.434999943,4.735000134,3.394999981,26848.86523
6/13/2022 8:00,3.434999943,3.089999914,3.434999943,2.710000038,39794.28516
6/20/2022 8:00,3.089999914,3.664999962,5.135000229,3.075000048,96542.07031
6/27/2022 8:00,3.664999962,5.264999866,11.57499981,3.5,2372593.75
7/4/2022 8:00,5.264999866,5.110000134,6.679999828,5.045000076,282748.4688
7/11/2022 8:00,5.110000134,5.335000038,6.039999962,4.364999771,200390.1406
7/18/2022 8:00,5.335000038,5.630000114,6.570000172,5.114999771,304742.875
7/25/2022 8:00,5.630000114,6.994999886,8.300000191,5.289999962,437256.8438
