time,open,close,high,low,volume
1/13/2021 8:00,0.0080185,0.009119,0.01,0.007831,83555.86719
1/18/2021 8:00,0.009119,0.008715,0.0096425,0.007565,120309.4531
1/25/2021 8:00,0.008715,0.037199002,0.088398501,0.007244,31336676
2/1/2021 8:00,0.037199002,0.077829003,0.087224498,0.028751999,20786426
2/8/2021 8:00,0.077829003,0.062621497,0.085504003,0.0555005,25460666
2/15/2021 8:00,0.062621497,0.056064501,0.064539,0.047109999,11164751
2/22/2021 8:00,0.056064501,0.048198,0.061000001,0.0414,8240992
3/1/2021 8:00,0.048198,0.051938001,0.052822001,0.047536001,2042571.75
3/8/2021 8:00,0.051938001,0.058200002,0.063534498,0.0516725,4949771.5
3/15/2021 8:00,0.058200002,0.057558,0.060602002,0.053975999,2971459.25
3/22/2021 8:00,0.057558,0.053723998,0.05793,0.0495,11044358
3/29/2021 8:00,0.053723998,0.057444502,0.071199998,0.051573999,27769078
4/5/2021 8:00,0.057444502,0.0744,0.079848997,0.056279998,19318370
4/12/2021 8:00,0.0744,0.322672486,0.454317987,0.068680502,480903360
4/19/2021 8:00,0.322672486,0.251397997,0.439999998,0.160000503,555843968
4/26/2021 8:00,0.251397997,0.374258488,0.401337504,0.247496501,190233824
5/3/2021 8:00,0.374258488,0.571291983,0.742703021,0.374258488,1226431616
5/10/2021 8:00,0.571291983,0.513763487,0.591615498,0.350269496,583314496
5/17/2021 8:00,0.513763487,0.306800514,0.516394973,0.207857996,354389152
5/24/2021 8:00,0.306800514,0.302049011,0.380681992,0.279865503,128959328
5/31/2021 8:00,0.302049011,0.371506989,0.446938008,0.29401201,319582912
6/7/2021 8:00,0.371506989,0.323864996,0.380153,0.296086013,176127792
6/14/2021 8:00,0.323864996,0.280236006,0.337507993,0.255389988,119063696
6/21/2021 8:00,0.280236006,0.264701486,0.289640486,0.162858501,284828544
6/28/2021 8:00,0.264701486,0.246435493,0.275757015,0.237715498,93340360
7/5/2021 8:00,0.246435493,0.215915993,0.246568993,0.195235506,79877808
7/12/2021 8:00,0.215915993,0.181577995,0.218961999,0.168884501,90592624
7/19/2021 8:00,0.181577995,0.198153004,0.214453995,0.159760997,140285136
7/26/2021 8:00,0.198153004,0.204328999,0.233072996,0.195134506,147925312
8/2/2021 8:00,0.204363003,0.239997506,0.283954501,0.192871004,238347216
8/9/2021 8:00,0.239997506,0.340240508,0.34979251,0.230445996,542897920
8/16/2021 8:00,0.340240508,0.314963996,0.352039993,0.27700001,549431424
8/23/2021 8:00,0.314963996,0.281164497,0.328204513,0.264248997,297462784
8/30/2021 8:00,0.281164497,0.314730495,0.316225499,0.26977101,357192928
9/6/2021 8:00,0.314730495,0.250295013,0.320157498,0.209648997,414593792
9/13/2021 8:00,0.250229508,0.232960507,0.2599805,0.228043005,194262928
9/20/2021 8:00,0.232960507,0.205057994,0.233444497,0.194202498,329083616
9/27/2021 8:00,0.205057994,0.221853003,0.226751998,0.194603503,180277728
10/4/2021 8:00,0.221853003,0.228809997,0.271836489,0.212142497,549476096
10/11/2021 8:00,0.228809997,0.237746,0.245526999,0.215694994,199190816
10/18/2021 8:00,0.237727001,0.275703996,0.283015013,0.205377996,341445920
10/25/2021 8:00,0.275703996,0.280180991,0.34858501,0.218059495,896724992
11/1/2021 8:00,0.280180991,0.266728014,0.287925512,0.249181002,306242336
11/8/2021 8:00,0.266728014,0.262929499,0.297253013,0.236811504,374692672
11/15/2021 8:00,0.262929499,0.225885004,0.265370995,0.215275496,584936832
11/22/2021 8:00,0.225885004,0.2077775,0.237175494,0.188582495,518170880
11/29/2021 8:00,0.2077775,0.171764001,0.227712005,0.124265499,433010048
12/6/2021 8:00,0.171764001,0.169754505,0.184784502,0.159200996,188375104
12/13/2021 8:00,0.169754505,0.169482499,0.220264494,0.151500002,320900640
12/20/2021 8:00,0.169481993,0.189885497,0.196697995,0.161172494,175593792
12/27/2021 8:00,0.189885497,0.174434006,0.192972004,0.165005997,137376864
1/3/2022 8:00,0.174434006,0.150481001,0.174470499,0.145215005,137957328
1/10/2022 8:00,0.150481001,0.176686004,0.216325507,0.136895999,295974272
1/17/2022 8:00,0.176686004,0.141865999,0.178432494,0.120134003,191631584
1/24/2022 8:00,0.141865999,0.139235005,0.153468996,0.125677496,110286736
1/31/2022 8:00,0.139235005,0.154094502,0.155862004,0.134645507,68994008
2/7/2022 8:00,0.154094502,0.148185998,0.173296496,0.140301004,97452032
2/14/2022 8:00,0.148185998,0.136674494,0.152499005,0.135075003,49760984
2/21/2022 8:00,0.136674494,0.122923002,0.141999006,0.106624,68370144
2/28/2022 8:00,0.122923002,0.120599501,0.138999999,0.119275503,50409012
3/7/2022 8:00,0.120599501,0.111443996,0.124467,0.109899998,31870250
3/14/2022 8:00,0.111443996,0.119230002,0.125130504,0.110143498,50268780
3/21/2022 8:00,0.119230002,0.144824505,0.145774007,0.117703497,106845312
3/28/2022 8:00,0.144824505,0.146519005,0.153731003,0.132126495,154542432
4/4/2022 8:00,0.1465085,0.148257494,0.179420501,0.140034005,273442176
4/11/2022 8:00,0.148257494,0.139194995,0.151426002,0.132958993,136917568
4/18/2022 8:00,0.139194995,0.131788507,0.146718994,0.130946502,70816712
4/25/2022 8:00,0.131788507,0.132667497,0.170977503,0.122465499,241334944
5/2/2022 8:00,0.132667497,0.124102503,0.1377085,0.12246,92498256
5/9/2022 8:00,0.124102503,0.093069501,0.125227004,0.065491997,197250592
5/16/2022 8:00,0.093069501,0.085778996,0.09307,0.081303,92631440
5/23/2022 8:00,0.085778996,0.082629003,0.089966998,0.0750295,91283984
5/30/2022 8:00,0.082629003,0.080989003,0.089400001,0.078699999,98336552
6/6/2022 8:00,0.080989003,0.063424498,0.084669501,0.0633635,42349352
6/13/2022 8:00,0.063424498,0.060407501,0.066200003,0.049001999,111350936
6/20/2022 8:00,0.060407501,0.072933502,0.077522501,0.057358999,92518744
6/27/2022 8:00,0.072933502,0.067126997,0.081060499,0.062167499,89561608
7/4/2022 8:00,0.067126997,0.067225501,0.0735,0.065435,47994540
7/11/2022 8:00,0.067225501,0.063072003,0.067228504,0.057470001,65113600
7/18/2022 8:00,0.063072003,0.067557499,0.076963499,0.062987,63150656
7/25/2022 8:00,0.067557499,0.071297497,0.0720715,0.060113002,28099666
