time,open,close,high,low,volume
4/13/2020 8:00,6232.625,6352,6457,6097.625,0
4/20/2020 8:00,6352,6457.75,6560.75,6070.25,0
4/27/2020 8:00,6457.75,6741.5,7036,6388.5,0
5/4/2020 8:00,6741.5,6415.5,6932.5,6275.75,0
5/11/2020 8:00,6415.5,6709,6785.75,6277.5,0
5/18/2020 8:00,6709,6457,6797.25,6451.75,0
5/25/2020 8:00,6459.5,6657,6794.75,6444.25,0
6/1/2020 8:00,6657,6827.25,6903,6545.5,0
6/8/2020 8:00,6827.25,6580,6839.75,6522.75,0
6/15/2020 8:00,6580,6307.625,6603,6305,0
6/22/2020 8:00,6307.625,6517.75,6757.25,6282.625,0
6/29/2020 8:00,6517.75,6371,6556,6337.5,0
7/6/2020 8:00,6370,6476.5,6572.75,6368.5,0
7/13/2020 8:00,6476.5,6538.5,6614.5,6426,0
7/20/2020 8:00,6538.5,6881.5,6943,6536,0
7/27/2020 8:00,6881.5,6830.5,7207.5,6605.5,0
8/3/2020 8:00,6830.5,6888,7174,6699,0
8/10/2020 8:00,6888,6930.5,7056,6537.5,0
8/17/2020 8:00,6930.5,6518.5,6953,6404.5,0
8/24/2020 8:00,6518.5,6643.5,6872.5,6451.5,0
8/31/2020 8:00,6643.5,6534.5,6905.5,6204.5,0
9/7/2020 8:00,6534.5,7245,7313,6392,0
9/14/2020 8:00,7245,7040,7304.5,6825.5,0
9/21/2020 8:00,7040,7019.5,7110.5,6537.5,0
9/28/2020 8:00,7019.5,6991,7109,6814.5,0
10/5/2020 8:00,6991,6963.5,7113,6840,0
10/12/2020 8:00,6963.5,6279.5,7009,5750.5,0
10/19/2020 8:00,6279.5,6314,6670.5,5988.5,0
10/26/2020 8:00,6314,6295.75,6537.5,6044.5,0
11/2/2020 8:00,6295.75,6457,6546.5,5934,0
11/9/2020 8:00,6457,6534,6698.5,6373,0
11/16/2020 8:00,6534,7658.5,7707,6301.5,0
11/23/2020 8:00,7658.5,7109.5,7856.5,6804.5,0
11/30/2020 8:00,7109.5,6938,7281.5,6788.5,0
12/7/2020 8:00,6938,7291,7328,6673.5,0
12/14/2020 8:00,7291,7452.5,7579,7208.5,0
12/21/2020 8:00,7452.5,7764.5,7871.5,7197,0
12/28/2020 8:00,7764.5,8631,9499,7749,0
1/4/2021 8:00,8631,8647.5,8914,8397,0
1/11/2021 8:00,8647.5,8329.5,8914,7967,0
1/18/2021 8:00,8329.5,8047.5,8914,7964.5,0
1/25/2021 8:00,8047.5,7913,8210.5,7544,0
2/1/2021 8:00,7913,8211.5,8816.5,7871,0
2/8/2021 8:00,8211.5,9625,10432,8023.5,0
