time,open,close,high,low,volume
8/24/2020 8:00,6417.5,6875,7892.5,6390,348413.4063
8/25/2020 8:00,6875,4683,6875,3687,134964.1094
8/26/2020 8:00,4683,4967,5300,4414,20969.95508
8/27/2020 8:00,4967,5191,5373,4442,10579.02441
8/28/2020 8:00,5191,5890,6084,4821,30482.51758
8/29/2020 8:00,5890,6402.5,6525,5582.5,57568.92969
8/30/2020 8:00,6402.5,8257.5,8640,6400,12774.02441
8/31/2020 8:00,8257.5,8812.5,9265,7795,60155.40234
9/1/2020 8:00,8812.5,12570,12962.5,8207.5,237105.9688
9/2/2020 8:00,12570,7545,12570,5685,151645.5625
9/3/2020 8:00,7545,3541,7947.5,3541,76677.61719
9/4/2020 8:00,3541,3592,4141,2523,44616.3125
9/5/2020 8:00,3592,1691.5,3839,1235.5,21926.53906
9/6/2020 8:00,1691.5,2387,2540.5,1479,38009.41016
9/7/2020 8:00,2387,2095,2667,1483.5,24872.44141
9/8/2020 8:00,2095,1793,2095,1549,12628.04395
9/9/2020 8:00,1793,2249.5,2393.5,1668.5,8663.141602
9/10/2020 8:00,2249.5,2342,2742,2205,9988.256836
9/11/2020 8:00,2342,2517,2547,2089,10294.92969
9/12/2020 8:00,2517,2706,2706,2267,8249.234375
9/13/2020 8:00,2706,1959.5,2769,1703.5,15227.65625
9/14/2020 8:00,1959.5,2358,2511,1824,3885.895752
9/15/2020 8:00,2358,1886.5,2439.5,1797,8294.375
9/16/2020 8:00,1886.5,1808.5,1911,1603.5,2290.864014
9/17/2020 8:00,1808.5,1786,2329.5,1588,30838.08008
9/18/2020 8:00,1786,1801,1877.5,1695.5,22350.72266
9/19/2020 8:00,1801,1987,1988,1768.5,18449.79492
9/20/2020 8:00,1987,1685,1987,1647.5,7663.540039
9/21/2020 8:00,1685,1239.5,1811,1101,7590.314453
9/22/2020 8:00,1239.5,1312.5,1357,1111,1143.25061
9/23/2020 8:00,1312.5,958,1327.5,915.5,14737.05273
9/24/2020 8:00,958,1269.5,1276.5,928.5,3312.668457
9/25/2020 8:00,1269.5,1372.5,1435,1129.5,7924.219238
9/26/2020 8:00,1372.5,1422.5,1460,1315.5,3429.522949
9/27/2020 8:00,1422.5,1303.5,1465.5,1179,20344.58984
9/28/2020 8:00,1303.5,1236.5,1654,1228.5,3153.360352
9/29/2020 8:00,1236.5,1144.5,1239.5,878.5,9998.655273
9/30/2020 8:00,1144.5,1142.5,1241.5,1074,4017.560547
10/1/2020 8:00,1142.5,1077,1258,1015.5,8464.917969
10/2/2020 8:00,1077,927.75,1101.5,755,4345.444824
10/3/2020 8:00,927.75,951.5,981.5,915,790.9685669
10/4/2020 8:00,951.5,968.75,978.5,902.5,1490.981689
10/5/2020 8:00,968.75,929,999.5,879.75,3259.208008
10/6/2020 8:00,929,674.25,952,641.75,2311.113525
10/7/2020 8:00,674.25,707.5,716,606.75,2594.720215
10/8/2020 8:00,707.5,852.25,866,642.25,4143.32666
10/9/2020 8:00,852.25,961,1006.5,785,895.512146
10/10/2020 8:00,961,1079,1118,961,3924.544678
10/11/2020 8:00,1079,1121.5,1134,1042.5,165.6846008
10/12/2020 8:00,1121.5,1317.5,1383.5,1109,5349.635254
10/13/2020 8:00,1317.5,1252.5,1317.5,1191,2639.740234
10/14/2020 8:00,1252.5,1191,1314,1144.5,7425.345215
10/15/2020 8:00,1191,1107,1198,1039,4534.285645
10/16/2020 8:00,1107,974.5,1179,951,15350.11914
10/17/2020 8:00,974.5,1015.5,1039.75,964.75,8.914299965
10/18/2020 8:00,1015.5,1156.25,1169.5,1008.5,551.2426758
10/19/2020 8:00,1156.25,1078.5,1160.5,1068,16.83564949
10/20/2020 8:00,1078.5,931.75,1099,916.25,65.22080231
10/21/2020 8:00,931.75,1070,1123.75,896,2426.602783
10/22/2020 8:00,1070,1202.5,1254.5,1070,4765.488281
10/23/2020 8:00,1202.5,1101.5,1202.5,1061,279.6413574
10/24/2020 8:00,1101.5,1199.5,1210.5,1096.5,2391.474854
10/25/2020 8:00,1199.5,1203.5,1222,1150.5,1.572700024
10/26/2020 8:00,1203.5,1050.5,1228,918,482.7598877
10/27/2020 8:00,1050.5,1058.5,1122.25,1014.75,1839.023438
10/28/2020 8:00,1058.5,942.25,1100,874.5,998.5266724
10/29/2020 8:00,942.25,874.5,970.5,826.5,29.91232491
10/30/2020 8:00,874.5,883.25,911.25,778.5,2242.519287
10/31/2020 8:00,883.25,1000.25,1021.75,883.25,97.05962372
