time,open,close,high,low,volume
10/20/2020 8:00,0.0105585,0.010339,0.011076,0.010238,6065.837402
10/21/2020 8:00,0.010339,0.01052,0.01086,0.010246,1872.081543
10/22/2020 8:00,0.01052,0.010865,0.011004,0.010479,1301.831299
10/23/2020 8:00,0.010865,0.01075,0.010869,0.010526,1070.423462
10/24/2020 8:00,0.01075,0.010789,0.011039,0.010634,6714.347656
10/25/2020 8:00,0.010789,0.01064,0.010993,0.010515,3515.376953
10/26/2020 8:00,0.01064,0.010469,0.010781,0.010247,2575.072266
10/27/2020 8:00,0.010469,0.010277,0.010507,0.010124,3037.121094
10/28/2020 8:00,0.010226,0.009935,0.010418,0.009583,5586.538086
10/29/2020 8:00,0.009935,0.009604,0.010023,0.009375,3256.983887
10/30/2020 8:00,0.009604,0.009569,0.00968,0.008718,1998.833008
10/31/2020 8:00,0.009569,0.00944,0.009721,0.009251,1192.735107
11/1/2020 8:00,0.00944,0.009579,0.009671,0.009274,1701.063354
11/2/2020 8:00,0.009579,0.009447,0.009727,0.009293,665.3587036
11/3/2020 8:00,0.009447,0.00945,0.009726,0.00891,1119.745361
11/4/2020 8:00,0.00945,0.009718,0.009742,0.009202,765.0380859
11/5/2020 8:00,0.009718,0.009838,0.009921,0.009362,2728.391846
11/6/2020 8:00,0.009838,0.010511,0.010728,0.009779,792.6665039
11/7/2020 8:00,0.010511,0.010052,0.01099,0.009703,2228.575439
11/8/2020 8:00,0.010052,0.010388,0.01049,0.009934,361.8676147
11/9/2020 8:00,0.010449,0.010746,0.010754,0.010135,531.3736572
11/10/2020 8:00,0.010746,0.010952,0.011242,0.010536,610.1347656
11/11/2020 8:00,0.010952,0.010751,0.011087,0.01071,173.1376648
11/12/2020 8:00,0.010751,0.010626,0.011123,0.010304,2417.281006
11/13/2020 8:00,0.010626,0.010965,0.011503,0.010626,1542.912964
11/14/2020 8:00,0.010965,0.010805,0.011225,0.010528,1633.477905
11/15/2020 8:00,0.010805,0.010479,0.010894,0.010411,152.2185516
11/16/2020 8:00,0.010479,0.011018,0.01121,0.010278,1571.15271
11/17/2020 8:00,0.011018,0.011021,0.011213,0.010749,113.1205902
11/18/2020 8:00,0.011021,0.010607,0.011079,0.010387,237.1351318
11/19/2020 8:00,0.010607,0.010521,0.010802,0.01037,913.2738037
11/20/2020 8:00,0.010521,0.010808,0.01118,0.010401,725.8256226
11/21/2020 8:00,0.010808,0.011607,0.011755,0.010775,5758.995117
11/22/2020 8:00,0.011607,0.011255,0.011705,0.010617,5823.249512
11/23/2020 8:00,0.011255,0.012033,0.012403,0.010956,1867.777832
11/24/2020 8:00,0.012033,0.012529,0.013266,0.011702,1368.171143
11/25/2020 8:00,0.012529,0.013514,0.014677,0.012147,15064.05078
11/26/2020 8:00,0.013514,0.011966,0.013959,0.010924,5435.577148
11/27/2020 8:00,0.011966,0.011678,0.012195,0.011268,1901.583252
11/28/2020 8:00,0.011678,0.011853,0.012055,0.011268,6963.458984
11/29/2020 8:00,0.011853,0.011727,0.011897,0.011408,1014.064392
11/30/2020 8:00,0.011727,0.01226,0.012506,0.011423,3569.818604
12/1/2020 8:00,0.01226,0.011993,0.013183,0.011335,5790.1875
12/2/2020 8:00,0.011993,0.012896,0.013744,0.011818,5511.814453
12/3/2020 8:00,0.012896,0.013054,0.013339,0.012303,5233.10791
12/4/2020 8:00,0.013054,0.012278,0.013059,0.012157,2982.509277
12/5/2020 8:00,0.012278,0.012657,0.012732,0.012086,1317.803101
12/6/2020 8:00,0.012657,0.012657,0.01288,0.012275,646.7764893
12/7/2020 8:00,0.012657,0.012733,0.013035,0.0125,2793.932129
12/8/2020 8:00,0.012733,0.012212,0.012746,0.012097,901.065979
12/9/2020 8:00,0.012203,0.01211,0.012229,0.011406,1273.375366
12/10/2020 8:00,0.01211,0.012009,0.012201,0.01164,1389.898315
12/11/2020 8:00,0.012009,0.012463,0.012962,0.011361,3909.50415
12/12/2020 8:00,0.012463,0.01231,0.012992,0.012115,2629.701416
12/13/2020 8:00,0.01231,0.012562,0.012873,0.012142,1229.545654
12/14/2020 8:00,0.012544,0.014834,0.016395001,0.012521,8737.246094
12/15/2020 8:00,0.014834,0.014941,0.015978999,0.013889,9526.551758
12/16/2020 8:00,0.014941,0.014644,0.015064,0.014005,6817.831055
12/17/2020 8:00,0.014644,0.014394,0.014977,0.014081,4153.959473
12/18/2020 8:00,0.014394,0.014857,0.015123,0.014101,6058.450195
12/19/2020 8:00,0.014857,0.016195999,0.01729,0.014534,3516.330811
12/20/2020 8:00,0.016195999,0.015967,0.016445,0.015428,6177.314453
12/21/2020 8:00,0.015967,0.018850001,0.024711,0.015892999,25115.0918
12/22/2020 8:00,0.018850001,0.017379001,0.019676,0.016164999,10808.07324
12/23/2020 8:00,0.017379001,0.018138999,0.023198999,0.015744001,25037.25
12/24/2020 8:00,0.018138999,0.018850001,0.020144001,0.016996,17157.08984
12/25/2020 8:00,0.018850001,0.019055,0.019822,0.018151,11440.83789
12/26/2020 8:00,0.019055,0.021179,0.022227,0.01891,14033.92285
12/27/2020 8:00,0.021179,0.023740999,0.024063,0.02012,11652.77637
12/28/2020 8:00,0.023740999,0.027644999,0.028777,0.023374001,23103.73438
12/29/2020 8:00,0.027644999,0.028321,0.030480999,0.027369,36173.51953
12/30/2020 8:00,0.028321,0.022826999,0.029382,0.021036999,114282.7031
12/31/2020 8:00,0.022826999,0.021247,0.023057001,0.019067001,79861.0625
1/1/2021 8:00,0.021247,0.020799,0.021912999,0.019712999,74488.54688
1/2/2021 8:00,0.020804999,0.019239999,0.020843999,0.018750999,22579.48438
1/3/2021 8:00,0.019239999,0.019422,0.020947,0.018226,30404.15039
1/4/2021 8:00,0.019422,0.018878,0.021021999,0.017000001,45341.58984
1/5/2021 8:00,0.018878,0.019903,0.021532999,0.018471001,24314.05664
1/6/2021 8:00,0.019903,0.021400999,0.022887001,0.019665999,59179.45703
1/7/2021 8:00,0.021400999,0.020386999,0.021641999,0.018945999,46901.29688
1/8/2021 8:00,0.020386999,0.019409001,0.020386999,0.017372999,26148.26953
1/9/2021 8:00,0.019409001,0.020152999,0.020953,0.018305,68207.875
1/10/2021 8:00,0.020152999,0.019200001,0.021195,0.017999999,18542.83594
1/11/2021 8:00,0.019200001,0.017573999,0.019252,0.015321,9978.944336
1/12/2021 8:00,0.017573999,0.017333001,0.018671,0.016456001,7606.398438
1/13/2021 8:00,0.017333001,0.020258,0.020935001,0.01684,11327.32227
1/14/2021 8:00,0.020258,0.019646,0.021884,0.018455001,44693.19922
1/15/2021 8:00,0.019646,0.019001,0.020119,0.01749,23551.29688
1/16/2021 8:00,0.019001,0.019727999,0.020676,0.019001,32389.73047
1/17/2021 8:00,0.019727999,0.019676,0.02,0.018358,38331.64844
1/18/2021 8:00,0.019676,0.020492001,0.021507001,0.018931,38143.09766
1/19/2021 8:00,0.020492001,0.022872999,0.023375001,0.019486999,108411.9063
1/20/2021 8:00,0.022872999,0.02231,0.024045,0.020553,60975.72266
1/21/2021 8:00,0.02231,0.018983001,0.022544,0.018632,24966.31445
1/22/2021 8:00,0.018982001,0.019703999,0.020597,0.01699,23832.70117
1/23/2021 8:00,0.019703999,0.019851999,0.020617001,0.019231001,18099.36523
1/24/2021 8:00,0.019851999,0.019804001,0.020498,0.019029999,19270.91602
1/25/2021 8:00,0.019804001,0.018749001,0.021263,0.018749001,35985.78125
1/26/2021 8:00,0.018749001,0.020525999,0.020640999,0.018376,46366.72266
1/27/2021 8:00,0.020525999,0.01887,0.020748001,0.018209999,14009.14355
1/28/2021 8:00,0.01887,0.020130999,0.020499,0.018517001,15804.0293
1/29/2021 8:00,0.020130999,0.020330001,0.021147,0.019416999,28051.26563
1/30/2021 8:00,0.020330001,0.021674,0.023171,0.019493001,30499.79297
1/31/2021 8:00,0.021674,0.021570001,0.022727,0.020300001,23127.88867
2/1/2021 8:00,0.021570001,0.022829,0.023999,0.020972,70360.73438
2/2/2021 8:00,0.022829,0.022554999,0.02345,0.021985,65012.97266
2/3/2021 8:00,0.022542,0.024421999,0.024505001,0.02238,40320.05859
2/4/2021 8:00,0.024421999,0.023491999,0.024796,0.021686999,33959.15234
2/5/2021 8:00,0.023491999,0.025348,0.025875,0.023112001,28510.45117
2/6/2021 8:00,0.025348,0.023542,0.02599,0.022055,95609.63281
2/7/2021 8:00,0.023542,0.022882,0.023995999,0.021617001,22758.54883
2/8/2021 8:00,0.022882,0.024355,0.024791,0.021941001,48192.45313
2/9/2021 8:00,0.024355,0.026942,0.027829999,0.02393,55153.14453
2/10/2021 8:00,0.026942,0.029402001,0.031695999,0.024936,42583.71484
2/11/2021 8:00,0.029402001,0.030294999,0.032760002,0.028483,28050.04492
2/12/2021 8:00,0.030294999,0.036318,0.038051002,0.029557001,32282.02734
2/13/2021 8:00,0.036318,0.036563002,0.038132999,0.033041,50980.79297
2/14/2021 8:00,0.036563002,0.034766998,0.038612001,0.033521,141610.125
2/15/2021 8:00,0.034766998,0.034166999,0.038371999,0.025242999,88019.75
2/16/2021 8:00,0.034166999,0.034501001,0.037395999,0.032687999,30242.59766
2/17/2021 8:00,0.034501001,0.035980001,0.038934998,0.033039998,41017.08984
2/18/2021 8:00,0.035980001,0.039657999,0.040086001,0.035952002,78952.9375
2/19/2021 8:00,0.039657999,0.053063001,0.068184003,0.039657999,330041.8125
2/20/2021 8:00,0.053063001,0.051020999,0.056554999,0.048,58559.15234
2/21/2021 8:00,0.051020999,0.054025002,0.057153001,0.048700001,93896.91406
2/22/2021 8:00,0.054025002,0.047419,0.054984,0.039439999,76126.78125
2/23/2021 8:00,0.047419,0.042096999,0.048997998,0.032823,358385.0938
2/24/2021 8:00,0.042096999,0.051357001,0.057441,0.039005999,337271.3438
2/25/2021 8:00,0.051357001,0.049569,0.062909998,0.048,356548.875
2/26/2021 8:00,0.049569,0.050133999,0.054258998,0.046918999,97730.66406
2/27/2021 8:00,0.050133999,0.053619999,0.062817998,0.050133999,154753.2969
2/28/2021 8:00,0.053619999,0.050776999,0.054129001,0.046999998,271588.0313
3/1/2021 8:00,0.050776999,0.057220999,0.057222001,0.050043002,155369.1719
3/2/2021 8:00,0.057220999,0.065404996,0.069822997,0.053463999,719070.25
3/3/2021 8:00,0.065404996,0.084564999,0.092247002,0.063715003,1156752.75
3/4/2021 8:00,0.084564999,0.118192002,0.150000006,0.081869997,2980525.25
3/5/2021 8:00,0.118192002,0.110785998,0.139013007,0.106049001,1320873.5
3/6/2021 8:00,0.110785998,0.112824,0.119130999,0.100147001,409581.4063
3/7/2021 8:00,0.112824,0.128748998,0.143491,0.112824,707640.125
3/8/2021 8:00,0.128748998,0.219582006,0.248085007,0.128404006,1617508.625
3/9/2021 8:00,0.219582006,0.266573012,0.317580014,0.217341006,2724331
3/10/2021 8:00,0.266573012,0.249195993,0.277696013,0.233748004,793518.0625
3/11/2021 8:00,0.249195993,0.356992006,0.449999988,0.245946005,735324.3125
3/12/2021 8:00,0.356182992,0.723631024,0.982993007,0.356182992,2018925.25
3/13/2021 8:00,0.721147001,0.604297996,0.893939972,0.582684994,2582788.25
3/14/2021 8:00,0.604297996,0.651000023,0.749998987,0.556300998,803840.75
3/15/2021 8:00,0.651000023,0.603999972,0.689747989,0.585824013,373172.5625
3/16/2021 8:00,0.603999972,0.518841982,0.629323006,0.473003,579829.1875
3/17/2021 8:00,0.518841982,0.579339027,0.610000014,0.479690999,531644.625
3/18/2021 8:00,0.579339027,0.635932982,0.671176016,0.565311015,544356.5
3/19/2021 8:00,0.635932982,0.604574025,0.713778973,0.586162984,913777.0625
3/20/2021 8:00,0.604574025,0.542370021,0.617217004,0.535179019,583221.8125
3/21/2021 8:00,0.542370021,0.553826988,0.59801501,0.532000005,543121.9375
3/22/2021 8:00,0.553826988,0.511759996,0.564306974,0.494655013,325309.2188
3/23/2021 8:00,0.511759996,0.509168983,0.536849976,0.471933991,625217.0625
3/24/2021 8:00,0.509168983,0.48397699,0.565325975,0.425175995,743114.5625
3/25/2021 8:00,0.48397699,0.482149988,0.503989995,0.45985201,343149.5938
3/26/2021 8:00,0.482149988,0.515411973,0.532240987,0.48159501,376740.9688
3/27/2021 8:00,0.515411973,0.522378027,0.547420025,0.484041989,224856.1719
3/28/2021 8:00,0.522378027,0.540809989,0.557173014,0.511789978,273650.5
3/29/2021 8:00,0.540809989,0.530875027,0.544843972,0.518222988,240786.9688
3/30/2021 8:00,0.530875027,0.527484,0.543229997,0.518796027,394172.4063
3/31/2021 8:00,0.527484,0.500093997,0.529374003,0.465000004,1659991.125
4/1/2021 8:00,0.500093997,0.489353001,0.507453024,0.480901986,336564.6875
4/2/2021 8:00,0.489353001,0.496928006,0.522660017,0.484798998,1438760.5
4/3/2021 8:00,0.496928006,0.453824997,0.511627018,0.419999987,1856037
4/4/2021 8:00,0.453824997,0.488602996,0.548081994,0.439197987,1678451.625
4/5/2021 8:00,0.488602996,0.464816004,0.498782992,0.459998995,471163.8438
4/6/2021 8:00,0.464816004,0.45163101,0.472079992,0.427982002,2066103.75
4/7/2021 8:00,0.45163101,0.452592999,0.497022003,0.35027501,6988758.5
4/8/2021 8:00,0.452592999,0.488893002,0.540000021,0.437640995,6427129
4/9/2021 8:00,0.488893002,0.482764989,0.509153008,0.472276002,3121564.25
4/10/2021 8:00,0.482764989,0.461068004,0.484652013,0.447257012,919445.875
4/11/2021 8:00,0.461068004,0.465000004,0.483473003,0.438751012,429307.3125
4/12/2021 8:00,0.465000004,0.564999998,0.586268008,0.460000008,739518.8125
4/13/2021 8:00,0.564999998,0.518227994,0.573615015,0.502646029,1299473.75
4/14/2021 8:00,0.518227994,0.505622983,0.528469026,0.474590987,622763.1875
4/15/2021 8:00,0.505622983,0.534084022,0.576164007,0.497198999,602546.1875
4/16/2021 8:00,0.534084022,0.768634975,0.838549018,0.510626972,3419480.5
4/17/2021 8:00,0.768634975,0.620185018,0.793506026,0.596486986,2718229.25
4/18/2021 8:00,0.620185018,0.550372005,0.662900984,0.446999997,8817779
4/19/2021 8:00,0.550372005,0.507663012,0.587099016,0.482226014,8086519.5
4/20/2021 8:00,0.507663012,0.514401972,0.537992001,0.446453005,13116778
4/21/2021 8:00,0.514401972,0.524061024,0.600717008,0.502936006,18248006
4/22/2021 8:00,0.524061024,0.46559,0.539388001,0.441139996,13848214
4/23/2021 8:00,0.46559,0.42920199,0.483729988,0.313798994,21586168
4/24/2021 8:00,0.42920199,0.387719989,0.444364995,0.384207994,9087229
4/25/2021 8:00,0.387719989,0.39249599,0.429937005,0.356729001,2273482.25
4/26/2021 8:00,0.39249599,0.457325995,0.476579994,0.389319003,3132959.25
4/27/2021 8:00,0.457325995,0.517278016,0.551644981,0.445780993,15670495
4/28/2021 8:00,0.517278016,0.536998987,0.574997008,0.469999999,17185416
4/29/2021 8:00,0.536998987,0.563567996,0.614794016,0.514536023,17374370
4/30/2021 8:00,0.563567996,0.570800006,0.576668978,0.536481023,12040432
5/1/2021 8:00,0.570800006,0.554673016,0.571556985,0.541085005,5237184
5/2/2021 8:00,0.554673016,0.531988978,0.555621982,0.505060017,3306656.5
5/3/2021 8:00,0.531988978,0.527543008,0.550499976,0.520349979,8588383
5/4/2021 8:00,0.527543008,0.486097991,0.560000002,0.464231998,18831306
5/5/2021 8:00,0.486097991,0.519204021,0.525997996,0.481397986,13978993
