time,open,close,high,low,volume
12/21/2020 8:00,0.00139875,0.0014141,0.0014321,0.0013862,12.44927883
12/22/2020 8:00,0.0014141,0.0014086,0.0014391,0.0013592,5.465219498
12/23/2020 8:00,0.0014086,0.0013452,0.0014496,0.0013198,19.89554787
12/24/2020 8:00,0.0013452,0.0013713,0.0013842,0.001335,2.572089672
12/25/2020 8:00,0.0013713,0.0013417,0.0013936,0.0013149,8.73295784
12/26/2020 8:00,0.0013417,0.0012681,0.0013737,0.0012538,1.507188439
12/27/2020 8:00,0.0012681,0.0012785,0.0012911,0.001163,1.372076511
12/28/2020 8:00,0.0012785,0.0013261,0.0013449,0.0012576,1.059290171
12/29/2020 8:00,0.0013261,0.0014245,0.0014952,0.0013225,5.310254097
12/30/2020 8:00,0.0014245,0.0013183,0.0014267,0.0012931,2.631644011
12/31/2020 8:00,0.0013183,0.0012885,0.0013215,0.0012709,7.03847456
1/1/2021 8:00,0.0012885,0.0012829,0.0013288,0.0012761,5.625454426
1/2/2021 8:00,0.0012829,0.0011894,0.0012856,0.0011444,6.673262119
1/3/2021 8:00,0.0011894,0.0012467,0.0012614,0.001095,0.896525025
1/4/2021 8:00,0.0012467,0.0012818,0.0014563,0.0012258,14.96561909
1/5/2021 8:00,0.0012818,0.0012295,0.001296,0.0011671,7.86967802
1/6/2021 8:00,0.0012295,0.0011456,0.0012295,0.0011358,4.107577801
1/7/2021 8:00,0.0011456,0.001103,0.0011893,0.0010862,7.00527668
1/8/2021 8:00,0.001103,0.0010416,0.0011128,0.0010216,2.906043053
1/9/2021 8:00,0.0010416,0.0010911,0.001095,0.0010313,2.234268427
1/10/2021 8:00,0.0010911,0.0011092,0.0011387,0.0010658,9.239840508
1/11/2021 8:00,0.0011092,0.0010774,0.0011714,0.0010758,4.352445126
1/12/2021 8:00,0.0010774,0.001125,0.0011387,0.0010749,0.42213586
1/13/2021 8:00,0.001125,0.0010769,0.0011469,0.0010677,1.190236688
1/14/2021 8:00,0.0010769,0.001067,0.0010924,0.0010408,0.88190192
1/15/2021 8:00,0.001067,0.0011142,0.0011444,0.0010585,1.481084943
1/16/2021 8:00,0.0011142,0.0011971,0.0011971,0.0010996,0.389330894
1/17/2021 8:00,0.0011971,0.0012798,0.0013,0.0011851,1.615943074
1/18/2021 8:00,0.0012798,0.0012366,0.0013056,0.0011994,0.898550808
1/19/2021 8:00,0.0012366,0.0011893,0.0012715,0.0011503,7.896957397
1/20/2021 8:00,0.0011893,0.0012014,0.0012221,0.0011635,0.283366501
1/21/2021 8:00,0.0012014,0.001253,0.0012855,0.0011959,1.298177838
1/22/2021 8:00,0.001253,0.0012383,0.0012857,0.0012092,12.14539719
1/23/2021 8:00,0.0012383,0.001274,0.0012742,0.0012296,0.614270747
1/24/2021 8:00,0.001274,0.0012941,0.0013042,0.0012635,0.075997613
1/25/2021 8:00,0.0012941,0.0012938,0.0013087,0.0012369,0.453947604
1/26/2021 8:00,0.0012938,0.0012873,0.0013158,0.0012612,0.419547379
1/27/2021 8:00,0.0012873,0.0013501,0.0013565,0.0012822,1.410866022
1/28/2021 8:00,0.0013501,0.0012771,0.0013623,0.0012704,2.73023653
1/29/2021 8:00,0.0012767,0.001253,0.0013229,0.0011405,6.418827534
1/30/2021 8:00,0.001253,0.0013047,0.0013288,0.0012372,2.024627447
1/31/2021 8:00,0.0013047,0.0013401,0.0013591,0.001302,3.156922817
2/1/2021 8:00,0.0013401,0.0015387,0.001552,0.0013141,4.853275776
2/2/2021 8:00,0.0015387,0.0014394,0.00155,0.0013954,6.184081554
2/3/2021 8:00,0.0014394,0.001389,0.0014474,0.0013733,0.344111741
2/4/2021 8:00,0.001389,0.0015161,0.0015196,0.001368,1.575454235
2/5/2021 8:00,0.0015161,0.0017751,0.0018088,0.0015116,1.171791315
2/6/2021 8:00,0.0017751,0.0018555,0.0018954,0.0015901,6.652210712
2/7/2021 8:00,0.0018515,0.0017652,0.0018999,0.0017267,1.358696222
2/8/2021 8:00,0.0017652,0.001725,0.0019101,0.0016088,13.28669167
2/9/2021 8:00,0.001725,0.0023159,0.0024669,0.0016919,14.21337795
2/10/2021 8:00,0.0023159,0.0028719,0.00317,0.0023159,31.25542831
2/11/2021 8:00,0.0028719,0.0025952,0.0029071,0.0025172,10.67146969
2/12/2021 8:00,0.0025952,0.0028825,0.0029562,0.0025188,51.07233429
2/13/2021 8:00,0.0028825,0.0028285,0.00292,0.002692,18.70941925
2/14/2021 8:00,0.0028285,0.0027999,0.0028379,0.0026096,3.183329105
