time,open,close,high,low,volume
6/10/2021 8:00,0.999499977,0.99970001,1.000499964,0.998399973,22.32771683
6/11/2021 8:00,0.99970001,0.999800026,1.000399947,0.998899996,54.86647797
6/12/2021 8:00,0.999800026,0.99940002,0.999899983,0.999000013,5.105147839
6/13/2021 8:00,0.99940002,0.999499977,1,0.999000013,7.747496128
6/14/2021 8:00,0.999499977,0.999499977,1,0.999300003,27.47854805
6/15/2021 8:00,0.999499977,0.999499977,1,0.999499977,13.64000607
6/16/2021 8:00,0.999499977,0.999800026,1.000100017,0.999499977,4.204101563
6/17/2021 8:00,0.999800026,0.999899983,1.00030005,0.999800026,30.65915871
6/18/2021 8:00,0.999899983,1.000100017,1.001899958,0.999800026,152.8681946
6/19/2021 8:00,1.000100017,1.000200033,1.000800014,1,5.459501266
6/20/2021 8:00,1.000200033,1.000100017,1.001199961,1,11.40741825
6/21/2021 8:00,1.000100017,0.999899983,1.000499964,0.998700023,73.8901062
6/22/2021 8:00,0.999899983,0.999899983,1.00030005,0.999599993,90.97190857
6/23/2021 8:00,0.999899983,1.000200033,1.00030005,0.999899983,99.66153717
6/24/2021 8:00,1.000200033,1.000100017,1.00030005,1,23.4415741
6/25/2021 8:00,1.000100017,1.000100017,1.00030005,1,141.5582886
6/26/2021 8:00,1.000100017,1,1.00030005,1,15.45346832
6/27/2021 8:00,1,1.000200033,1.00030005,1,17.50876808
6/28/2021 8:00,1.000200033,1.00030005,1.00030005,1,22.54280472
6/29/2021 8:00,1.00030005,1.000200033,1.00030005,1,65.02867889
6/30/2021 8:00,1.000200033,1.000699997,1.000800014,1.000100017,85.00325012
7/1/2021 8:00,1.000699997,1.00030005,1.000800014,1.000100017,15.64304256
7/2/2021 8:00,1.00030005,1.000399947,1.000399947,1.000100017,46.91342926
7/3/2021 8:00,1.000399947,1.00030005,1.00059998,1.000100017,19.41374969
7/4/2021 8:00,1.00030005,1.000699997,1.000699997,1.000100017,58.65208817
7/5/2021 8:00,1.000699997,1.000100017,1.000699997,1.000100017,19.81698799
7/6/2021 8:00,1.000100017,1.000100017,1.000800014,1.000100017,34.06178665
7/7/2021 8:00,1.000100017,1.000100017,1.00090003,1,7.997791767
7/8/2021 8:00,1.000100017,1.00030005,1.00059998,1,119.6370544
7/9/2021 8:00,1.00030005,1.00030005,1.000800014,0.99970001,95.77054596
7/10/2021 8:00,1.00030005,1.00030005,1.00030005,1,3.562028885
7/11/2021 8:00,1.00030005,1,1.000499964,1,1.807163954
7/12/2021 8:00,1,1.00030005,1.00030005,1,10.76322651
7/13/2021 8:00,1.00030005,1.000100017,1.000399947,1.000100017,12.4645586
7/14/2021 8:00,1.000100017,1.000100017,1.000399947,1,25.08013535
7/15/2021 8:00,1.000100017,1,1.000399947,1,4.493593216
7/16/2021 8:00,1,1.000200033,1.000399947,1,33.74223328
7/17/2021 8:00,1.000200033,1.00030005,1.000399947,1,34.01853943
7/18/2021 8:00,1.00030005,1,1.000399947,1,22.33658218
7/19/2021 8:00,1,1.000699997,1.000699997,1,52.43781281
7/20/2021 8:00,1.000699997,1,1.000699997,1,49.57601929
7/21/2021 8:00,1,1,1.000200033,1,66.99036407
7/22/2021 8:00,1,0.999599993,1.000200033,0.999599993,29.82685471
7/23/2021 8:00,0.999599993,0.999800026,1.000200033,0.999599993,28.15788269
7/24/2021 8:00,0.999800026,1.000200033,1.000200033,0.999800026,4.979783535
7/25/2021 8:00,1.000200033,0.999599993,1.000200033,0.999599993,12.14337921
7/26/2021 8:00,0.999599993,1,1.000100017,0.993200004,47.84427643
7/27/2021 8:00,1,0.999100029,1,0.999100029,37.32423782
7/28/2021 8:00,0.999100029,0.999599993,0.999899983,0.998399973,18.4235878
7/29/2021 8:00,0.999599993,1,1,0.999100029,47.11099625
7/30/2021 8:00,1,0.999599993,1.000399947,0.999100029,43.07537842
7/31/2021 8:00,0.999599993,0.999899983,1,0.999199986,21.08769417
8/1/2021 8:00,0.999899983,1,1.00030005,0.99970001,14.8445549
8/2/2021 8:00,1,0.999899983,1.00030005,0.999800026,66.25746918
8/3/2021 8:00,0.999899983,0.999499977,0.999899983,0.999499977,7.61133194
8/4/2021 8:00,0.999499977,1.000100017,1.000699997,0.99940002,93.74777985
8/5/2021 8:00,1.000100017,1.000100017,1.001399994,0.999800026,186.118927
8/6/2021 8:00,1.000100017,1.000100017,1.001000047,0.999800026,54.0735321
8/7/2021 8:00,1.000100017,0.99970001,1.000699997,0.99970001,18.21427917
8/8/2021 8:00,0.99970001,1,1.00030005,0.999100029,35.9804306
8/9/2021 8:00,1,1,1.000800014,0.999499977,66.99365997
8/10/2021 8:00,1,0.999899983,1.000800014,0.999300003,41.99407578
8/11/2021 8:00,0.999899983,1,1.000200033,0.999300003,23.98604584
8/12/2021 8:00,1,1,1.000699997,1,18.3966465
8/13/2021 8:00,1,1.000200033,1.000499964,0.999499977,10.04404068
8/14/2021 8:00,1.000200033,1,1.000399947,0.99970001,8.863567352
8/15/2021 8:00,1,1,1.000699997,0.999000013,143.5358887
8/16/2021 8:00,1,0.999899983,1.00059998,0.999300003,62.10778427
8/17/2021 8:00,0.999899983,0.999899983,0.999899983,0.998899996,86.62187958
8/18/2021 8:00,0.999899983,1.000200033,1.00059998,0.999199986,41.31274796
8/19/2021 8:00,1.000200033,0.999899983,1.000200033,0.999499977,133.7529297
8/20/2021 8:00,0.999899983,0.999800026,1.00059998,0.99970001,56.91969681
8/21/2021 8:00,0.999800026,0.999899983,1.000499964,0.999800026,24.48723984
8/22/2021 8:00,0.999899983,1.000399947,1.00090003,0.99970001,39.8767128
8/23/2021 8:00,1.000399947,1,1.000699997,0.99970001,17.74435997
8/24/2021 8:00,1,1.000399947,1.00090003,1,25.49516678
8/25/2021 8:00,1.000399947,1.000100017,1.000699997,0.99970001,75.84741974
8/26/2021 8:00,1.000100017,1.000499964,1.000699997,0.999800026,51.85504532
8/27/2021 8:00,1.000499964,1.000200033,1.000499964,0.99970001,15.2978735
8/28/2021 8:00,1.000200033,0.999800026,1.000499964,0.999300003,14.54119968
8/29/2021 8:00,0.999800026,1,1,0.999800026,14.95353317
8/30/2021 8:00,1,1,1.000200033,0.999800026,52.1557579
8/31/2021 8:00,1,1.000100017,1.000399947,1,39.61229706
9/1/2021 8:00,1.000100017,1.000100017,1.00030005,0.999800026,206.1871643
9/2/2021 8:00,1.000100017,1.000100017,1.00030005,0.999899983,109.9003372
9/3/2021 8:00,1.000100017,1.000100017,1.000699997,1,200.6324463
9/4/2021 8:00,1.000100017,1.000100017,1.000800014,1,79.19759369
9/5/2021 8:00,1.000100017,1.000100017,1.000399947,1,76.54773712
9/6/2021 8:00,1.000100017,1.000100017,1.00090003,0.999800026,173.8149109
9/7/2021 8:00,1.000100017,1,1.00030005,0.999899983,76.00348663
9/8/2021 8:00,1,1.000800014,1.00090003,0.99940002,296.9934387
9/9/2021 8:00,1.000800014,0.999899983,1.000800014,0.999199986,435.7371826
9/10/2021 8:00,0.999899983,0.99970001,1,0.999000013,67.24536133
9/11/2021 8:00,0.99970001,0.99970001,1,0.999100029,10.62233067
9/12/2021 8:00,0.99970001,0.999899983,1.000399947,0.99970001,20.90287209
9/13/2021 8:00,0.999899983,1.000200033,1.000800014,0.999800026,169.3359833
9/14/2021 8:00,1.000200033,0.999899983,1.000399947,0.999499977,36.55038071
9/15/2021 8:00,0.999899983,1.000499964,1.000800014,0.999899983,57.91054535
9/16/2021 8:00,1.000499964,1.000399947,1.00090003,1.000100017,91.16403961
9/17/2021 8:00,1.000399947,1,1.000699997,0.999100029,475.1239014
9/18/2021 8:00,1,1,1.00030005,0.999499977,49.16579819
9/19/2021 8:00,1,0.999800026,1.000200033,0.99940002,20.91532516
9/20/2021 8:00,0.999800026,0.999599993,0.999899983,0.999199986,150.0119019
9/21/2021 8:00,0.999599993,0.99970001,0.999800026,0.999000013,145.6750793
9/22/2021 8:00,0.99970001,0.99970001,0.999899983,0.99940002,118.1072235
9/23/2021 8:00,0.99970001,0.99970001,1,0.999499977,58.14062119
9/24/2021 8:00,0.99970001,1,1.00030005,0.99879998,328.6630249
9/25/2021 8:00,1,1,1.000200033,0.999499977,57.95614243
9/26/2021 8:00,1,0.999899983,1.00030005,0.99970001,44.86623764
9/27/2021 8:00,0.999899983,0.999899983,1.000200033,0.999800026,39.86603928
9/28/2021 8:00,0.999899983,0.999899983,1.00030005,0.999899983,38.50017929
9/29/2021 8:00,0.999899983,1.000499964,1.00090003,0.999800026,51.83224869
9/30/2021 8:00,1.000499964,0.999899983,1.000499964,0.99940002,288.9499207
10/1/2021 8:00,0.999899983,0.999899983,1.000699997,0.999599993,283.9848328
10/2/2021 8:00,0.999899983,1.000100017,1.000699997,0.999899983,210.1637115
10/3/2021 8:00,1.000100017,1.000100017,1.000399947,1,19.52396393
10/4/2021 8:00,1.000100017,1.000200033,1.000800014,0.999800026,194.5282898
10/5/2021 8:00,1.000200033,1.000399947,1.000800014,1,224.4661407
10/6/2021 8:00,1.000399947,1.000200033,1.000699997,0.99970001,330.1227722
10/7/2021 8:00,1.000200033,1.000499964,1.00059998,0.999800026,194.1259918
10/8/2021 8:00,1.000499964,1.000699997,1.00090003,1.000399947,380.1747437
10/9/2021 8:00,1.000699997,1.00059998,1.000800014,1.000499964,151.0665741
10/10/2021 8:00,1.00059998,1.000499964,1.001000047,1.000100017,187.5661469
10/11/2021 8:00,1.000499964,1.00059998,1.00090003,1.00030005,94.72898102
10/12/2021 8:00,1.00059998,1.00030005,1.00090003,1,134.5133972
10/13/2021 8:00,1.00030005,1.000399947,1.00090003,1.000200033,155.0562744
10/14/2021 8:00,1.000399947,1.000499964,1.00090003,1.000399947,488.8039246
10/15/2021 8:00,1.000499964,1.000399947,1.000800014,1.000200033,111.5428925
10/16/2021 8:00,1.000399947,1.00030005,1.001299977,1.000200033,340.6442871
10/17/2021 8:00,1.00030005,1.000800014,1.001299977,1.00030005,196.4145813
10/18/2021 8:00,1.000800014,1.00059998,1.001099944,1.00030005,214.7402954
10/19/2021 8:00,1.00059998,1.001099944,1.001099944,1.00059998,87.44361877
10/20/2021 8:00,1.001099944,1.001299977,1.001399994,1.000499964,173.6990509
10/21/2021 8:00,1.001299977,1.000699997,1.001399994,1.000699997,313.4178772
10/22/2021 8:00,1.000699997,1.000800014,1.001099944,1.000399947,426.0037537
10/23/2021 8:00,1.000800014,1.001099944,1.001199961,1.00059998,76.21059418
10/24/2021 8:00,1.001099944,1.00090003,1.001199961,1.00059998,172.7134399
10/25/2021 8:00,1.00090003,1.000699997,1.001000047,1.000499964,174.2601929
10/26/2021 8:00,1.000699997,1.001099944,1.001199961,1.00059998,155.051712
10/27/2021 8:00,1.001099944,1.000499964,1.001299977,1.000200033,161.0854645
10/28/2021 8:00,1.000499964,1.001199961,1.001399994,1.000499964,245.5500946
10/29/2021 8:00,1.001199961,1.000699997,1.001299977,1.00059998,170.7659912
10/30/2021 8:00,1.000699997,1.00059998,1.001199961,1.00059998,89.78926086
10/31/2021 8:00,1.00059998,1.000499964,1.000800014,1.000399947,136.8099976
11/1/2021 8:00,1.000499964,1.000699997,1.00090003,1.00030005,115.8939743
11/2/2021 8:00,1.000699997,1.000399947,1.00090003,1.000399947,139.7399139
11/3/2021 8:00,1.000399947,1.000200033,1.000699997,1,225.9376373
11/4/2021 8:00,1.000200033,1.000399947,1.001099944,1.000100017,192.0225067
11/5/2021 8:00,1.000399947,1.000100017,1.001000047,0.999499977,89.1386261
11/6/2021 8:00,1.000100017,1.000499964,1.00059998,1.000100017,55.1594162
11/7/2021 8:00,1.000499964,1.00059998,1.00059998,1.00030005,34.46899796
11/8/2021 8:00,1.00059998,1.00030005,1.000800014,1.000100017,224.8800812
11/9/2021 8:00,1.00030005,1.000399947,1.000699997,1.000100017,113.5706558
11/10/2021 8:00,1.000399947,1.000699997,1.000699997,1.000200033,93.09967041
11/11/2021 8:00,1.000699997,1.000100017,1.001099944,1,174.649353
11/12/2021 8:00,1.000100017,1.000399947,1.000499964,1.000100017,83.65990448
11/13/2021 8:00,1.000399947,1.00030005,1.000800014,1.000100017,121.2943192
11/14/2021 8:00,1.00030005,1.000399947,1.000800014,1.00030005,91.19922638
11/15/2021 8:00,1.000399947,1.00059998,1.00090003,1.000399947,205.9043427
11/16/2021 8:00,1.00059998,1.000399947,1.000699997,1.000100017,195.1933289
11/17/2021 8:00,1.000399947,1.000699997,1.001000047,1.000200033,193.7028351
11/18/2021 8:00,1.000699997,1.00059998,1.001299977,1.000100017,348.9710693
11/19/2021 8:00,1.00059998,1.00059998,1.001000047,1.00030005,224.1109924
11/20/2021 8:00,1.00059998,1.000699997,1.000800014,1.00030005,59.67522049
11/21/2021 8:00,1.000699997,1.000699997,1.001099944,1.000499964,151.0028076
11/22/2021 8:00,1.000699997,1.000100017,1.00090003,1,287.6077881
11/23/2021 8:00,1.000100017,1.00059998,1.001099944,0.999800026,314.2533569
11/24/2021 8:00,1.00059998,1.000499964,1.001199961,1.00030005,180.2267456
11/25/2021 8:00,1.000499964,1.00059998,1.001099944,1.000499964,237.4063568
11/26/2021 8:00,1.00059998,1.000499964,1.001000047,1,311.1040344
11/27/2021 8:00,1.000499964,1.00030005,1.00090003,1.00030005,145.5068054
11/28/2021 8:00,1.00030005,1.00030005,1.001000047,1.000100017,85.53357697
11/29/2021 8:00,1.00030005,1.00030005,1.000800014,0.999800026,166.1140442
11/30/2021 8:00,1.00030005,1.000499964,1.00090003,0.999800026,233.7073212
12/1/2021 8:00,1.000499964,1.000200033,1.000699997,1.000200033,121.1121674
